aperture_scale_factor,bias_level,category,cue_pos_id,cue_x_px,cue_y_px,drift_retry_limit,image_id,image_path,iti_s,max_drift_time_s,mini_block,part,polygon_case,polygon_id,polygon_json_path,stimulus_duration_s,trial_in_block,trial_type,trial_uid
1987,,OutdoorNatural,grid_21,960,1080,1,B_OutdoorNatural_105,data/raw/stimuli/CAT2000/OutdoorNatural/105.jpg,0.5,10.0,6,B,iso_com,iso_com_01,data/raw/stimuli/polygons/iso_com_01.json,4.0,16,image,B_MB06_T211
1987,,Object,grid_22,1920,1080,1,B_Object_039,data/raw/stimuli/CAT2000/Object/039.jpg,0.5,10.0,6,B,iso_com,iso_com_03,data/raw/stimuli/polygons/iso_com_03.json,4.0,17,image,B_MB06_T212
1987,,Fractal,grid_23,2880,1080,1,B_Fractal_083,data/raw/stimuli/CAT2000/Fractal/083.jpg,0.5,10.0,6,B,pair_C2_chc_vs_bbc_icc,pair_C2_03,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_03.json,4.0,18,image,B_MB06_T213
1987,,Random,grid_31,960,1620,1,B_Random_197,data/raw/stimuli/CAT2000/Random/197.jpg,0.5,10.0,6,B,iso_com,iso_com_03,data/raw/stimuli/polygons/iso_com_03.json,4.0,19,image,B_MB06_T214
1987,,Satelite,grid_32,1920,1620,1,B_Satelite_129,data/raw/stimuli/CAT2000/Satelite/129.jpg,0.5,10.0,6,B,baseline_rectangle,baseline_rect_01,data/raw/stimuli/polygons/baseline_rectangle.json,4.0,20,image,B_MB06_T215
1987,,Sketch,grid_33,2880,1620,1,B_Sketch_065,data/raw/stimuli/CAT2000/Sketch/065.jpg,0.5,10.0,6,B,baseline_rectangle,baseline_rect_01,data/raw/stimuli/polygons/baseline_rectangle.json,4.0,21,image,B_MB06_T216
1987,,Sketch,grid_11,960,540,1,B_Sketch_055,data/raw/stimuli/CAT2000/Sketch/055.jpg,0.5,10.0,6,B,iso_com,iso_com_01,data/raw/stimuli/polygons/iso_com_01.json,4.0,22,image,B_MB06_T217
1987,,Sketch,grid_12,1920,540,1,B_Sketch_021,data/raw/stimuli/CAT2000/Sketch/021.jpg,0.5,10.0,6,B,baseline_symmetric,baseline_sym_01,data/raw/stimuli/polygons/baseline_symmetric_consolidated.json,4.0,23,image,B_MB06_T218
1987,,Object,grid_13,2880,540,1,B_Object_177,data/raw/stimuli/CAT2000/Object/177.jpg,0.5,10.0,6,B,iso_bbc,iso_bbc_03,data/raw/stimuli/polygons/iso_bbc_03.json,4.0,24,image,B_MB06_T219
1987,,Sketch,grid_21,960,1080,1,B_Sketch_115,data/raw/stimuli/CAT2000/Sketch/115.jpg,0.5,10.0,6,B,pair_C3_icc_vs_chc_bbc,pair_C3_01,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_01.json,4.0,25,image,B_MB06_T220
1987,,Sketch,grid_22,1920,1080,1,B_Sketch_105,data/raw/stimuli/CAT2000/Sketch/105.jpg,0.5,10.0,6,B,pair_C1_bbc_vs_chc_icc,pair_C1_02,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_02.json,4.0,26,image,B_MB06_T221
1987,,Satelite,grid_23,2880,1080,1,B_Satelite_103,data/raw/stimuli/CAT2000/Satelite/103.jpg,0.5,10.0,6,B,baseline_symmetric,baseline_sym_01,data/raw/stimuli/polygons/baseline_symmetric_consolidated.json,4.0,27,image,B_MB06_T222
1987,,Sketch,grid_31,960,1620,1,B_Sketch_049,data/raw/stimuli/CAT2000/Sketch/049.jpg,0.5,10.0,6,B,iso_icc,iso_icc_01,data/raw/stimuli/polygons/iso_icc_01.json,4.0,28,image,B_MB06_T223
1987,,Sketch,grid_32,1920,1620,1,B_Sketch_191,data/raw/stimuli/CAT2000/Sketch/191.jpg,0.5,10.0,6,B,allfar_convex,allfar_convex_01,data/raw/stimuli/polygons/allfar_convex.json,4.0,29,image,B_MB06_T224
1987,,Random,grid_33,2880,1620,1,B_Random_129,data/raw/stimuli/CAT2000/Random/129.jpg,0.5,10.0,6,B,pair_C1_bbc_vs_chc_icc,pair_C1_02,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_02.json,4.0,30,image,B_MB06_T225
1987,,Fractal,grid_11,960,540,1,B_Fractal_173,data/raw/stimuli/CAT2000/Fractal/173.jpg,0.5,10.0,6,B,pair_C1_bbc_vs_chc_icc,pair_C1_01,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_01.json,4.0,31,image,B_MB06_T226
1987,,,grid_12,1920,540,1,,,0.5,10.0,6,B,allfar_intermediate,allfar_intermediate_01,data/raw/stimuli/polygons/allfar_intermediate.json,4.0,32,empty,B_MB06_T227
1987,,Sketch,grid_13,2880,540,1,B_Sketch_141,data/raw/stimuli/CAT2000/Sketch/141.jpg,0.5,10.0,6,B,iso_icc,iso_icc_02,data/raw/stimuli/polygons/iso_icc_02.json,4.0,33,image,B_MB06_T228
1987,,Object,grid_21,960,1080,1,B_Object_103,data/raw/stimuli/CAT2000/Object/103.jpg,0.5,10.0,6,B,iso_bbc,iso_bbc_01,data/raw/stimuli/polygons/iso_bbc_01.json,4.0,34,image,B_MB06_T229
1987,,Satelite,grid_22,1920,1080,1,B_Satelite_061,data/raw/stimuli/CAT2000/Satelite/061.jpg,0.5,10.0,6,B,iso_com,iso_com_03,data/raw/stimuli/polygons/iso_com_03.json,4.0,35,image,B_MB06_T230
1987,,Satelite,grid_23,2880,1080,1,B_Satelite_109,data/raw/stimuli/CAT2000/Satelite/109.jpg,0.5,10.0,6,B,pair_C2_chc_vs_bbc_icc,pair_C2_01,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_01.json,4.0,36,image,B_MB06_T231
1987,,Object,grid_31,960,1620,1,B_Object_011,data/raw/stimuli/CAT2000/Object/011.jpg,0.5,10.0,6,B,pair_C3_icc_vs_chc_bbc,pair_C3_01,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_01.json,4.0,37,image,B_MB06_T232
1987,,,grid_32,1920,1620,1,,,0.5,10.0,6,B,pair_C3_icc_vs_chc_bbc,pair_C3_01,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_01.json,4.0,38,empty,B_MB06_T233
1987,,Object,grid_33,2880,1620,1,B_Object_165,data/raw/stimuli/CAT2000/Object/165.jpg,0.5,10.0,6,B,pair_C1_bbc_vs_chc_icc,pair_C1_01,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_01.json,4.0,39,image,B_MB06_T234
1987,,Fractal,grid_11,960,540,1,B_Fractal_115,data/raw/stimuli/CAT2000/Fractal/115.jpg,0.5,10.0,7,B,iso_chc,iso_chc_01,data/raw/stimuli/polygons/iso_chc_01.json,4.0,1,image,B_MB07_T235
1987,,Fractal,grid_12,1920,540,1,B_Fractal_011,data/raw/stimuli/CAT2000/Fractal/011.jpg,0.5,10.0,7,B,baseline_rectangle,baseline_rect_01,data/raw/stimuli/polygons/baseline_rectangle.json,4.0,2,image,B_MB07_T236
1987,,Object,grid_13,2880,540,1,B_Object_001,data/raw/stimuli/CAT2000/Object/001.jpg,0.5,10.0,7,B,allfar_intermediate,allfar_intermediate_01,data/raw/stimuli/polygons/allfar_intermediate.json,4.0,3,image,B_MB07_T237
1987,,Object,grid_21,960,1080,1,B_Object_145,data/raw/stimuli/CAT2000/Object/145.jpg,0.5,10.0,7,B,pair_C2_chc_vs_bbc_icc,pair_C2_02,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_02.json,4.0,4,image,B_MB07_T238
1987,,,grid_22,1920,1080,1,,,0.5,10.0,7,B,allfar_concave,allfar_concave_01,data/raw/stimuli/polygons/allfar_concave.json,4.0,5,empty,B_MB07_T239
1987,,Random,grid_23,2880,1080,1,B_Random_047,data/raw/stimuli/CAT2000/Random/047.jpg,0.5,10.0,7,B,iso_icc,iso_icc_02,data/raw/stimuli/polygons/iso_icc_02.json,4.0,6,image,B_MB07_T240
1987,,Object,grid_31,960,1620,1,B_Object_067,data/raw/stimuli/CAT2000/Object/067.jpg,0.5,10.0,7,B,iso_icc,iso_icc_03,data/raw/stimuli/polygons/iso_icc_03.json,4.0,7,image,B_MB07_T241
1987,,Random,grid_32,1920,1620,1,B_Random_041,data/raw/stimuli/CAT2000/Random/041.jpg,0.5,10.0,7,B,pair_C1_bbc_vs_chc_icc,pair_C1_01,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_01.json,4.0,8,image,B_MB07_T242
1987,,Random,grid_33,2880,1620,1,B_Random_053,data/raw/stimuli/CAT2000/Random/053.jpg,0.5,10.0,7,B,iso_com,iso_com_02,data/raw/stimuli/polygons/iso_com_02.json,4.0,9,image,B_MB07_T243
1987,,Fractal,grid_11,960,540,1,B_Fractal_019,data/raw/stimuli/CAT2000/Fractal/019.jpg,0.5,10.0,7,B,pair_C3_icc_vs_chc_bbc,pair_C3_01,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_01.json,4.0,10,image,B_MB07_T244
1987,,Fractal,grid_12,1920,540,1,B_Fractal_033,data/raw/stimuli/CAT2000/Fractal/033.jpg,0.5,10.0,7,B,allfar_concave,allfar_concave_01,data/raw/stimuli/polygons/allfar_concave.json,4.0,11,image,B_MB07_T245
1987,,Random,grid_13,2880,540,1,B_Random_199,data/raw/stimuli/CAT2000/Random/199.jpg,0.5,10.0,7,B,iso_bbc,iso_bbc_01,data/raw/stimuli/polygons/iso_bbc_01.json,4.0,12,image,B_MB07_T246
1987,,Object,grid_21,960,1080,1,B_Object_143,data/raw/stimuli/CAT2000/Object/143.jpg,0.5,10.0,7,B,iso_icc,iso_icc_01,data/raw/stimuli/polygons/iso_icc_01.json,4.0,13,image,B_MB07_T247
1987,,Sketch,grid_22,1920,1080,1,B_Sketch_155,data/raw/stimuli/CAT2000/Sketch/155.jpg,0.5,10.0,7,B,pair_C3_icc_vs_chc_bbc,pair_C3_03,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_03.json,4.0,14,image,B_MB07_T248
1987,,OutdoorNatural,grid_23,2880,1080,1,B_OutdoorNatural_131,data/raw/stimuli/CAT2000/OutdoorNatural/131.jpg,0.5,10.0,7,B,iso_chc,iso_chc_03,data/raw/stimuli/polygons/iso_chc_03.json,4.0,15,image,B_MB07_T249
1987,,Random,grid_31,960,1620,1,B_Random_033,data/raw/stimuli/CAT2000/Random/033.jpg,0.5,10.0,7,B,baseline_asymmetric,baseline_asym_01,data/raw/stimuli/polygons/baseline_asymmetric_consolidated.json,4.0,16,image,B_MB07_T250
1987,,Fractal,grid_32,1920,1620,1,B_Fractal_163,data/raw/stimuli/CAT2000/Fractal/163.jpg,0.5,10.0,7,B,pair_C2_chc_vs_bbc_icc,pair_C2_02,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_02.json,4.0,17,image,B_MB07_T251
1987,,Fractal,grid_33,2880,1620,1,B_Fractal_131,data/raw/stimuli/CAT2000/Fractal/131.jpg,0.5,10.0,7,B,pair_C3_icc_vs_chc_bbc,pair_C3_02,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_02.json,4.0,18,image,B_MB07_T252
1987,,Fractal,grid_11,960,540,1,B_Fractal_141,data/raw/stimuli/CAT2000/Fractal/141.jpg,0.5,10.0,7,B,pair_C3_icc_vs_chc_bbc,pair_C3_03,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_03.json,4.0,19,image,B_MB07_T253
1987,,Sketch,grid_12,1920,540,1,B_Sketch_033,data/raw/stimuli/CAT2000/Sketch/033.jpg,0.5,10.0,7,B,iso_icc,iso_icc_02,data/raw/stimuli/polygons/iso_icc_02.json,4.0,20,image,B_MB07_T254
1987,,OutdoorNatural,grid_13,2880,540,1,B_OutdoorNatural_125,data/raw/stimuli/CAT2000/OutdoorNatural/125.jpg,0.5,10.0,7,B,iso_chc,iso_chc_01,data/raw/stimuli/polygons/iso_chc_01.json,4.0,21,image,B_MB07_T255
1987,,Random,grid_21,960,1080,1,B_Random_153,data/raw/stimuli/CAT2000/Random/153.jpg,0.5,10.0,7,B,iso_icc,iso_icc_01,data/raw/stimuli/polygons/iso_icc_01.json,4.0,22,image,B_MB07_T256
1987,,Object,grid_22,1920,1080,1,B_Object_115,data/raw/stimuli/CAT2000/Object/115.jpg,0.5,10.0,7,B,pair_C2_chc_vs_bbc_icc,pair_C2_03,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_03.json,4.0,23,image,B_MB07_T257
1987,,Random,grid_23,2880,1080,1,B_Random_177,data/raw/stimuli/CAT2000/Random/177.jpg,0.5,10.0,7,B,iso_chc,iso_chc_02,data/raw/stimuli/polygons/iso_chc_02.json,4.0,24,image,B_MB07_T258
1987,,OutdoorNatural,grid_31,960,1620,1,B_OutdoorNatural_181,data/raw/stimuli/CAT2000/OutdoorNatural/181.jpg,0.5,10.0,7,B,iso_icc,iso_icc_02,data/raw/stimuli/polygons/iso_icc_02.json,4.0,25,image,B_MB07_T259
1987,,Sketch,grid_32,1920,1620,1,B_Sketch_079,data/raw/stimuli/CAT2000/Sketch/079.jpg,0.5,10.0,7,B,pair_C1_bbc_vs_chc_icc,pair_C1_03,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_03.json,4.0,26,image,B_MB07_T260
1987,,OutdoorNatural,grid_33,2880,1620,1,B_OutdoorNatural_007,data/raw/stimuli/CAT2000/OutdoorNatural/007.jpg,0.5,10.0,7,B,allfar_concave,allfar_concave_01,data/raw/stimuli/polygons/allfar_concave.json,4.0,27,image,B_MB07_T261
1987,,Random,grid_11,960,540,1,B_Random_131,data/raw/stimuli/CAT2000/Random/131.jpg,0.5,10.0,7,B,iso_icc,iso_icc_03,data/raw/stimuli/polygons/iso_icc_03.json,4.0,28,image,B_MB07_T262
1987,,Fractal,grid_12,1920,540,1,B_Fractal_063,data/raw/stimuli/CAT2000/Fractal/063.jpg,0.5,10.0,7,B,pair_C1_bbc_vs_chc_icc,pair_C1_03,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_03.json,4.0,29,image,B_MB07_T263
1987,,Satelite,grid_13,2880,540,1,B_Satelite_079,data/raw/stimuli/CAT2000/Satelite/079.jpg,0.5,10.0,7,B,iso_bbc,iso_bbc_02,data/raw/stimuli/polygons/iso_bbc_02.json,4.0,30,image,B_MB07_T264
1987,,Sketch,grid_21,960,1080,1,B_Sketch_011,data/raw/stimuli/CAT2000/Sketch/011.jpg,0.5,10.0,7,B,allfar_convex,allfar_convex_01,data/raw/stimuli/polygons/allfar_convex.json,4.0,31,image,B_MB07_T265
1987,,Random,grid_22,1920,1080,1,B_Random_021,data/raw/stimuli/CAT2000/Random/021.jpg,0.5,10.0,7,B,iso_icc,iso_icc_03,data/raw/stimuli/polygons/iso_icc_03.json,4.0,32,image,B_MB07_T266
1987,,,grid_23,2880,1080,1,,,0.5,10.0,7,B,pair_C2_chc_vs_bbc_icc,pair_C2_02,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_02.json,4.0,33,empty,B_MB07_T267
1987,,Object,grid_31,960,1620,1,B_Object_149,data/raw/stimuli/CAT2000/Object/149.jpg,0.5,10.0,7,B,iso_bbc,iso_bbc_03,data/raw/stimuli/polygons/iso_bbc_03.json,4.0,34,image,B_MB07_T268
1987,,Object,grid_32,1920,1620,1,B_Object_163,data/raw/stimuli/CAT2000/Object/163.jpg,0.5,10.0,7,B,iso_com,iso_com_02,data/raw/stimuli/polygons/iso_com_02.json,4.0,35,image,B_MB07_T269
1987,,,grid_33,2880,1620,1,,,0.5,10.0,7,B,baseline_rectangle,baseline_rect_01,data/raw/stimuli/polygons/baseline_rectangle.json,4.0,36,empty,B_MB07_T270
1987,,OutdoorNatural,grid_11,960,540,1,B_OutdoorNatural_155,data/raw/stimuli/CAT2000/OutdoorNatural/155.jpg,0.5,10.0,7,B,pair_C2_chc_vs_bbc_icc,pair_C2_03,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_03.json,4.0,37,image,B_MB07_T271
1987,,Satelite,grid_12,1920,540,1,B_Satelite_011,data/raw/stimuli/CAT2000/Satelite/011.jpg,0.5,10.0,7,B,iso_bbc,iso_bbc_03,data/raw/stimuli/polygons/iso_bbc_03.json,4.0,38,image,B_MB07_T272
1987,,Random,grid_13,2880,540,1,B_Random_009,data/raw/stimuli/CAT2000/Random/009.jpg,0.5,10.0,7,B,allfar_intermediate,allfar_intermediate_01,data/raw/stimuli/polygons/allfar_intermediate.json,4.0,39,image,B_MB07_T273
1987,,Fractal,grid_21,960,1080,1,B_Fractal_181,data/raw/stimuli/CAT2000/Fractal/181.jpg,0.5,10.0,8,B,iso_com,iso_com_02,data/raw/stimuli/polygons/iso_com_02.json,4.0,1,image,B_MB08_T274
1987,,Fractal,grid_22,1920,1080,1,B_Fractal_049,data/raw/stimuli/CAT2000/Fractal/049.jpg,0.5,10.0,8,B,baseline_rectangle,baseline_rect_01,data/raw/stimuli/polygons/baseline_rectangle.json,4.0,2,image,B_MB08_T275
1987,,Random,grid_23,2880,1080,1,B_Random_031,data/raw/stimuli/CAT2000/Random/031.jpg,0.5,10.0,8,B,iso_bbc,iso_bbc_02,data/raw/stimuli/polygons/iso_bbc_02.json,4.0,3,image,B_MB08_T276
1987,,OutdoorNatural,grid_31,960,1620,1,B_OutdoorNatural_145,data/raw/stimuli/CAT2000/OutdoorNatural/145.jpg,0.5,10.0,8,B,baseline_rectangle,baseline_rect_01,data/raw/stimuli/polygons/baseline_rectangle.json,4.0,4,image,B_MB08_T277
1987,,Satelite,grid_32,1920,1620,1,B_Satelite_047,data/raw/stimuli/CAT2000/Satelite/047.jpg,0.5,10.0,8,B,pair_C2_chc_vs_bbc_icc,pair_C2_03,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_03.json,4.0,5,image,B_MB08_T278
1987,,Satelite,grid_33,2880,1620,1,B_Satelite_155,data/raw/stimuli/CAT2000/Satelite/155.jpg,0.5,10.0,8,B,pair_C3_icc_vs_chc_bbc,pair_C3_01,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_01.json,4.0,6,image,B_MB08_T279
1987,,Fractal,grid_11,960,540,1,B_Fractal_177,data/raw/stimuli/CAT2000/Fractal/177.jpg,0.5,10.0,8,B,iso_bbc,iso_bbc_03,data/raw/stimuli/polygons/iso_bbc_03.json,4.0,7,image,B_MB08_T280
1987,,Satelite,grid_12,1920,540,1,B_Satelite_111,data/raw/stimuli/CAT2000/Satelite/111.jpg,0.5,10.0,8,B,iso_icc,iso_icc_01,data/raw/stimuli/polygons/iso_icc_01.json,4.0,8,image,B_MB08_T281
1987,,Fractal,grid_13,2880,540,1,B_Fractal_041,data/raw/stimuli/CAT2000/Fractal/041.jpg,0.5,10.0,8,B,iso_com,iso_com_02,data/raw/stimuli/polygons/iso_com_02.json,4.0,9,image,B_MB08_T282
1987,,Random,grid_21,960,1080,1,B_Random_005,data/raw/stimuli/CAT2000/Random/005.jpg,0.5,10.0,8,B,pair_C3_icc_vs_chc_bbc,pair_C3_02,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_02.json,4.0,10,image,B_MB08_T283
1987,,Object,grid_22,1920,1080,1,B_Object_071,data/raw/stimuli/CAT2000/Object/071.jpg,0.5,10.0,8,B,baseline_rectangle,baseline_rect_01,data/raw/stimuli/polygons/baseline_rectangle.json,4.0,11,image,B_MB08_T284
1987,,OutdoorNatural,grid_23,2880,1080,1,B_OutdoorNatural_169,data/raw/stimuli/CAT2000/OutdoorNatural/169.jpg,0.5,10.0,8,B,iso_chc,iso_chc_03,data/raw/stimuli/polygons/iso_chc_03.json,4.0,12,image,B_MB08_T285
1987,,OutdoorNatural,grid_31,960,1620,1,B_OutdoorNatural_025,data/raw/stimuli/CAT2000/OutdoorNatural/025.jpg,0.5,10.0,8,B,baseline_asymmetric,baseline_asym_01,data/raw/stimuli/polygons/baseline_asymmetric_consolidated.json,4.0,13,image,B_MB08_T286
1987,,Satelite,grid_32,1920,1620,1,B_Satelite_031,data/raw/stimuli/CAT2000/Satelite/031.jpg,0.5,10.0,8,B,allfar_convex,allfar_convex_01,data/raw/stimuli/polygons/allfar_convex.json,4.0,14,image,B_MB08_T287
1987,,Object,grid_33,2880,1620,1,B_Object_167,data/raw/stimuli/CAT2000/Object/167.jpg,0.5,10.0,8,B,pair_C1_bbc_vs_chc_icc,pair_C1_03,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_03.json,4.0,15,image,B_MB08_T288
1987,,OutdoorNatural,grid_11,960,540,1,B_OutdoorNatural_115,data/raw/stimuli/CAT2000/OutdoorNatural/115.jpg,0.5,10.0,8,B,pair_C2_chc_vs_bbc_icc,pair_C2_01,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_01.json,4.0,16,image,B_MB08_T289
1987,,Random,grid_12,1920,540,1,B_Random_055,data/raw/stimuli/CAT2000/Random/055.jpg,0.5,10.0,8,B,pair_C3_icc_vs_chc_bbc,pair_C3_01,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_01.json,4.0,17,image,B_MB08_T290
1987,,Random,grid_13,2880,540,1,B_Random_097,data/raw/stimuli/CAT2000/Random/097.jpg,0.5,10.0,8,B,allfar_intermediate,allfar_intermediate_01,data/raw/stimuli/polygons/allfar_intermediate.json,4.0,18,image,B_MB08_T291
1987,,Random,grid_21,960,1080,1,B_Random_063,data/raw/stimuli/CAT2000/Random/063.jpg,0.5,10.0,8,B,iso_bbc,iso_bbc_01,data/raw/stimuli/polygons/iso_bbc_01.json,4.0,19,image,B_MB08_T292
1987,,Sketch,grid_22,1920,1080,1,B_Sketch_169,data/raw/stimuli/CAT2000/Sketch/169.jpg,0.5,10.0,8,B,pair_C2_chc_vs_bbc_icc,pair_C2_02,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_02.json,4.0,20,image,B_MB08_T293
1987,,Fractal,grid_23,2880,1080,1,B_Fractal_013,data/raw/stimuli/CAT2000/Fractal/013.jpg,0.5,10.0,8,B,baseline_symmetric,baseline_sym_01,data/raw/stimuli/polygons/baseline_symmetric_consolidated.json,4.0,21,image,B_MB08_T294
1987,,Satelite,grid_31,960,1620,1,B_Satelite_095,data/raw/stimuli/CAT2000/Satelite/095.jpg,0.5,10.0,8,B,iso_icc,iso_icc_03,data/raw/stimuli/polygons/iso_icc_03.json,4.0,22,image,B_MB08_T295
1987,,Sketch,grid_32,1920,1620,1,B_Sketch_113,data/raw/stimuli/CAT2000/Sketch/113.jpg,0.5,10.0,8,B,iso_com,iso_com_02,data/raw/stimuli/polygons/iso_com_02.json,4.0,23,image,B_MB08_T296
1987,,Satelite,grid_33,2880,1620,1,B_Satelite_091,data/raw/stimuli/CAT2000/Satelite/091.jpg,0.5,10.0,8,B,iso_bbc,iso_bbc_01,data/raw/stimuli/polygons/iso_bbc_01.json,4.0,24,image,B_MB08_T297
1987,,Sketch,grid_11,960,540,1,B_Sketch_181,data/raw/stimuli/CAT2000/Sketch/181.jpg,0.5,10.0,8,B,iso_bbc,iso_bbc_01,data/raw/stimuli/polygons/iso_bbc_01.json,4.0,25,image,B_MB08_T298
1987,,,grid_12,1920,540,1,,,0.5,10.0,8,B,iso_icc,iso_icc_01,data/raw/stimuli/polygons/iso_icc_01.json,4.0,26,empty,B_MB08_T299
1987,,Object,grid_13,2880,540,1,B_Object_055,data/raw/stimuli/CAT2000/Object/055.jpg,0.5,10.0,8,B,pair_C2_chc_vs_bbc_icc,pair_C2_02,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_02.json,4.0,27,image,B_MB08_T300
1987,,,grid_21,960,1080,1,,,0.5,10.0,8,B,iso_icc,iso_icc_03,data/raw/stimuli/polygons/iso_icc_03.json,4.0,28,empty,B_MB08_T301
1987,,Satelite,grid_22,1920,1080,1,B_Satelite_063,data/raw/stimuli/CAT2000/Satelite/063.jpg,0.5,10.0,8,B,iso_chc,iso_chc_03,data/raw/stimuli/polygons/iso_chc_03.json,4.0,29,image,B_MB08_T302
1987,,Satelite,grid_23,2880,1080,1,B_Satelite_139,data/raw/stimuli/CAT2000/Satelite/139.jpg,0.5,10.0,8,B,pair_C1_bbc_vs_chc_icc,pair_C1_01,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_01.json,4.0,30,image,B_MB08_T303
1987,,OutdoorNatural,grid_31,960,1620,1,B_OutdoorNatural_001,data/raw/stimuli/CAT2000/OutdoorNatural/001.jpg,0.5,10.0,8,B,iso_icc,iso_icc_01,data/raw/stimuli/polygons/iso_icc_01.json,4.0,31,image,B_MB08_T304
1987,,Random,grid_32,1920,1620,1,B_Random_081,data/raw/stimuli/CAT2000/Random/081.jpg,0.5,10.0,8,B,pair_C2_chc_vs_bbc_icc,pair_C2_02,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_02.json,4.0,32,image,B_MB08_T305
1987,,Random,grid_33,2880,1620,1,B_Random_135,data/raw/stimuli/CAT2000/Random/135.jpg,0.5,10.0,8,B,pair_C1_bbc_vs_chc_icc,pair_C1_02,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_02.json,4.0,33,image,B_MB08_T306
1987,,,grid_11,960,540,1,,,0.5,10.0,8,B,pair_C3_icc_vs_chc_bbc,pair_C3_02,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_02.json,4.0,34,empty,B_MB08_T307
1987,,OutdoorNatural,grid_12,1920,540,1,B_OutdoorNatural_157,data/raw/stimuli/CAT2000/OutdoorNatural/157.jpg,0.5,10.0,8,B,baseline_symmetric,baseline_sym_01,data/raw/stimuli/polygons/baseline_symmetric_consolidated.json,4.0,35,image,B_MB08_T308
1987,,Sketch,grid_13,2880,540,1,B_Sketch_093,data/raw/stimuli/CAT2000/Sketch/093.jpg,0.5,10.0,8,B,pair_C2_chc_vs_bbc_icc,pair_C2_03,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_03.json,4.0,36,image,B_MB08_T309
1987,,Fractal,grid_21,960,1080,1,B_Fractal_183,data/raw/stimuli/CAT2000/Fractal/183.jpg,0.5,10.0,8,B,pair_C3_icc_vs_chc_bbc,pair_C3_01,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_01.json,4.0,37,image,B_MB08_T310
1987,,Sketch,grid_22,1920,1080,1,B_Sketch_037,data/raw/stimuli/CAT2000/Sketch/037.jpg,0.5,10.0,8,B,baseline_symmetric,baseline_sym_01,data/raw/stimuli/polygons/baseline_symmetric_consolidated.json,4.0,38,image,B_MB08_T311
1987,,Sketch,grid_23,2880,1080,1,B_Sketch_123,data/raw/stimuli/CAT2000/Sketch/123.jpg,0.5,10.0,8,B,pair_C2_chc_vs_bbc_icc,pair_C2_03,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_03.json,4.0,39,image,B_MB08_T312
1987,,OutdoorNatural,grid_31,960,1620,1,B_OutdoorNatural_087,data/raw/stimuli/CAT2000/OutdoorNatural/087.jpg,0.5,10.0,9,B,pair_C1_bbc_vs_chc_icc,pair_C1_02,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_02.json,4.0,1,image,B_MB09_T313
1987,,Sketch,grid_32,1920,1620,1,B_Sketch_107,data/raw/stimuli/CAT2000/Sketch/107.jpg,0.5,10.0,9,B,iso_icc,iso_icc_01,data/raw/stimuli/polygons/iso_icc_01.json,4.0,2,image,B_MB09_T314
1987,,Random,grid_33,2880,1620,1,B_Random_141,data/raw/stimuli/CAT2000/Random/141.jpg,0.5,10.0,9,B,iso_com,iso_com_01,data/raw/stimuli/polygons/iso_com_01.json,4.0,3,image,B_MB09_T315
